ID,score
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_1_1000000,4
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,4
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_2_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_3_1000000,5
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_4_1000000,4
nl_5_1000000,5
nl_5_1000000,4
nl_5_1000000,4
